Order_ID,Order_Date,Customer_Name,Gender,Age,City,State,Region,Product,Category,Sub_Category,Salesperson,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Payment_Mode,Order_Status,Delivery_Status
ORD01617,2025-11-28,Meera Shah,Male,51,Patna,Bihar,East,T-Shirt,Fashion,Clothing,Anaya Joshi,2,1400.0,5,2660.0,142.98,Credit Card,Completed,Delivered
ORD01618,2025-07-19,Diya Joshi,Male,27,Bhopal,Madhya Pradesh,Central,Smartwatch,Accessories,Wearables,Riya Desai,5,3900.0,10,17550.0,2456.14,Credit Card,Completed,In Transit
ORD01619,2025-01-21,Riya Patel,Male,24,Bengaluru,Karnataka,South,Television,Electronics,Home Entertainment,Anaya Joshi,3,41700.0,0,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD01620,2025-04-26,Meera Shah,Male,21,Udaipur,Rajasthan,North,Television,Electronics,Home Entertainment,Arjun Patel,3,35500.0,5,101175.0,6454.84,Debit Card,Completed,Delayed
ORD01621,2025-10-08,Rohan Desai,Male,29,Udaipur,Rajasthan,North,Sofa,Furniture,Living Room,Ishita Shah,2,29500.0,0,59000.0,9776.36,Net Banking,Completed,Delivered
ORD01622,2025-02-19,Kabir Shah,Male,30,Ahmedabad,Gujarat,West,Running Shoes,Fashion,Footwear,Vivaan Desai,2,2900.0,20,4640.0,-507.58,UPI,Returned,Returned
ORD01623,2025-08-25,Anaya Patel,Female,29,Jaipur,Rajasthan,North,Office Chair,Furniture,Office,Diya Patel,1,7400.0,10,6660.0,361.9,UPI,Completed,Delivered
ORD01624,2025-03-11,Arjun Patel,Female,53,Indore,Madhya Pradesh,Central,Microwave,Appliances,Kitchen Appliances,Kabir Joshi,2,11200.0,15,19040.0,1394.65,UPI,Completed,Delivered
ORD01625,2025-10-23,Arjun Patel,Female,31,Indore,Madhya Pradesh,Central,Watch,Accessories,Watches,Diya Patel,2,10500.0,5,19950.0,-1232.65,UPI,Returned,Returned
ORD01626,2025-08-19,Diya Mehta,Female,40,Bengaluru,Karnataka,South,T-Shirt,Fashion,Clothing,Rohan Mehta,1,1500.0,10,1350.0,-121.57,Credit Card,Returned,Returned
ORD01627,2025-07-12,Arjun Patel,Female,28,Lucknow,Uttar Pradesh,North,Laptop,Electronics,Computers,Ishita Shah,1,49700.0,20,39760.0,6205.35,Debit Card,Completed,Delivered
ORD01628,2025-08-13,Arjun Mehta,Male,20,Chandigarh,Chandigarh,North,Running Shoes,Fashion,Footwear,Kabir Joshi,3,3200.0,20,7680.0,1125.52,Credit Card,Completed,Delivered
ORD01629,2025-02-20,Rohan Joshi,Female,20,Chennai,Tamil Nadu,South,Jacket,Fashion,Clothing,Ishita Shah,4,3600.0,15,12240.0,-1207.34,UPI,Returned,Returned
ORD01630,2025-11-22,Diya Patel,Female,32,Bhopal,Madhya Pradesh,Central,Washing Machine,Appliances,Laundry Appliances,Ishita Shah,4,61400.0,5,233320.0,31211.05,Credit Card,Completed,Delivered
ORD01631,2025-09-11,Vivaan Verma,Female,32,Ahmedabad,Gujarat,West,T-Shirt,Fashion,Clothing,Vivaan Desai,2,1300.0,20,2080.0,335.55,UPI,Completed,Delivered
ORD01632,2025-09-12,Kabir Verma,Female,25,Mysuru,Karnataka,South,Smartwatch,Accessories,Wearables,Meera Mehta,5,8500.0,25,31875.0,4432.89,Debit Card,Completed,Delivered
ORD01633,2025-12-31,Kabir Desai,Male,51,Nagpur,Maharashtra,West,Watch,Accessories,Watches,Arjun Patel,4,13200.0,15,44880.0,4426.68,Credit Card,Completed,Delivered
ORD01634,2025-10-21,Vivaan Singh,Male,22,Bhopal,Madhya Pradesh,Central,Microwave,Appliances,Kitchen Appliances,Anaya Joshi,2,7400.0,20,0.0,0.0,Cash,Cancelled,Cancelled
ORD01635,2025-05-05,Anaya Desai,Male,56,Kolkata,West Bengal,East,Backpack,Fashion,Bags,Vivaan Desai,2,3700.0,0,7400.0,1101.17,UPI,Completed,Delivered
ORD01636,2025-05-19,Meera Desai,Female,35,Bhopal,Madhya Pradesh,Central,Dining Table,Furniture,Dining,Vivaan Desai,4,15300.0,0,61200.0,-2189.43,Net Banking,Returned,Returned
ORD01637,2025-02-27,Anaya Kapoor,Male,28,Kolkata,West Bengal,East,Bed,Furniture,Bedroom,Anaya Joshi,2,59300.0,0,118600.0,15463.57,UPI,Completed,Delivered
ORD01638,2025-08-31,Vivaan Mehta,Female,49,Jaipur,Rajasthan,North,Running Shoes,Fashion,Footwear,Arjun Patel,4,5400.0,10,19440.0,1539.34,Debit Card,Completed,Delayed
ORD01639,2025-08-09,Vivaan Singh,Male,47,Bhopal,Madhya Pradesh,Central,Jeans,Fashion,Clothing,Diya Patel,4,2800.0,10,10080.0,-309.35,Net Banking,Returned,Returned
ORD01640,2025-03-13,Arjun Desai,Female,45,Patna,Bihar,East,Laptop,Electronics,Computers,Anaya Joshi,5,47800.0,0,239000.0,13824.93,Debit Card,Completed,Delivered
ORD01641,2025-09-23,Aarav Mehta,Male,27,Bhopal,Madhya Pradesh,Central,Smartphone,Electronics,Mobiles,Aarav Shah,4,33800.0,0,135200.0,18756.88,UPI,Completed,Delivered
ORD01642,2025-11-13,Riya Desai,Female,21,Lucknow,Uttar Pradesh,North,Jeans,Fashion,Clothing,Arjun Patel,3,1800.0,25,4050.0,-423.62,UPI,Returned,Returned
ORD01643,2025-10-27,Anaya Joshi,Male,33,Mysuru,Karnataka,South,Headphones,Electronics,Accessories,Anaya Joshi,1,2000.0,5,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD01644,2025-08-19,Ishita Joshi,Female,45,Hyderabad,Telangana,South,Jacket,Fashion,Clothing,Arjun Patel,1,3900.0,10,3510.0,618.83,Credit Card,Completed,Delivered
ORD01645,2025-12-05,Ishita Joshi,Female,31,Jaipur,Rajasthan,North,Sunglasses,Accessories,Eyewear,Diya Patel,2,2700.0,15,4590.0,336.94,Debit Card,Completed,Delivered
ORD01646,2025-09-21,Rohan Verma,Male,54,Kochi,Kerala,South,Watch,Accessories,Watches,Anaya Joshi,5,13600.0,5,64600.0,7127.6,UPI,Completed,Delivered
ORD01647,2025-02-19,Ishita Verma,Male,50,Chandigarh,Chandigarh,North,Bed,Furniture,Bedroom,Arjun Patel,3,40800.0,5,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD01648,2025-12-09,Riya Singh,Male,32,Kochi,Kerala,South,Laptop,Electronics,Computers,Diya Patel,4,56600.0,20,181120.0,23312.03,Debit Card,Completed,Delivered
ORD01649,2025-11-01,Meera Shah,Female,50,Udaipur,Rajasthan,North,Office Chair,Furniture,Office,Anaya Joshi,1,7100.0,5,6745.0,555.29,Net Banking,Completed,In Transit
ORD01650,2025-12-18,Anaya Joshi,Female,25,Kolkata,West Bengal,East,Air Conditioner,Appliances,Cooling,Arjun Patel,4,66500.0,15,0.0,0.0,Cash,Cancelled,Cancelled
ORD01651,2025-05-27,Ishita Shah,Male,40,Bhopal,Madhya Pradesh,Central,Jeans,Fashion,Clothing,Rohan Mehta,2,3500.0,15,5950.0,925.87,Debit Card,Completed,Delivered
ORD01652,2025-03-09,Rohan Singh,Male,21,Chennai,Tamil Nadu,South,Refrigerator,Appliances,Kitchen Appliances,Ishita Shah,2,31400.0,10,56520.0,-4044.9,Credit Card,Returned,Returned
ORD01653,2025-01-06,Meera Desai,Female,44,Pune,Maharashtra,West,Bed,Furniture,Bedroom,Rohan Mehta,3,32300.0,20,77520.0,-3175.72,UPI,Returned,Returned
ORD01654,2025-05-12,Kabir Joshi,Male,51,Udaipur,Rajasthan,North,Jacket,Fashion,Clothing,Rohan Mehta,1,2800.0,5,2660.0,258.98,UPI,Completed,In Transit
ORD01655,2025-09-04,Arjun Singh,Male,54,Hyderabad,Telangana,South,Smartphone,Electronics,Mobiles,Rohan Mehta,4,50900.0,10,183240.0,29974.33,UPI,Completed,Delayed
ORD01656,2025-01-23,Vivaan Desai,Male,26,Delhi,Delhi,North,Sofa,Furniture,Living Room,Meera Mehta,2,51400.0,10,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD01657,2025-11-25,Rohan Kapoor,Female,42,Ahmedabad,Gujarat,West,Dining Table,Furniture,Dining,Meera Mehta,5,18300.0,10,82350.0,7456.96,UPI,Completed,Delivered
ORD01658,2025-08-02,Kabir Joshi,Male,36,Mumbai,Maharashtra,West,Smartwatch,Accessories,Wearables,Vivaan Desai,1,3000.0,15,2550.0,205.1,Cash,Completed,Delivered
ORD01659,2025-09-20,Ishita Mehta,Male,49,Indore,Madhya Pradesh,Central,Washing Machine,Appliances,Laundry Appliances,Meera Mehta,5,38800.0,10,174600.0,17987.67,Debit Card,Completed,Delivered
ORD01660,2025-06-07,Kabir Verma,Female,32,Lucknow,Uttar Pradesh,North,Smartwatch,Accessories,Wearables,Arjun Patel,4,6200.0,20,19840.0,-1014.69,Debit Card,Returned,Returned
ORD01661,2025-11-23,Meera Shah,Male,58,Chennai,Tamil Nadu,South,Backpack,Fashion,Bags,Ishita Shah,3,4000.0,5,11400.0,-1124.24,Credit Card,Returned,Returned
ORD01662,2025-09-08,Vivaan Shah,Male,44,Delhi,Delhi,North,Smartwatch,Accessories,Wearables,Riya Desai,2,17000.0,5,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD01663,2025-10-12,Anaya Mehta,Female,24,Pune,Maharashtra,West,Dining Table,Furniture,Dining,Aarav Shah,4,19600.0,0,78400.0,-9152.64,UPI,Returned,Returned
ORD01664,2025-07-28,Arjun Kapoor,Female,18,Udaipur,Rajasthan,North,Running Shoes,Fashion,Footwear,Aarav Shah,5,1800.0,5,8550.0,1430.19,Debit Card,Completed,Delivered
ORD01665,2025-11-20,Vivaan Mehta,Male,30,Vadodara,Gujarat,West,Running Shoes,Fashion,Footwear,Aarav Shah,5,5100.0,5,24225.0,2111.16,Credit Card,Completed,Delivered
ORD01666,2025-07-02,Arjun Patel,Male,26,Ahmedabad,Gujarat,West,Watch,Accessories,Watches,Diya Patel,4,5400.0,20,0.0,0.0,UPI,Cancelled,Cancelled
ORD01667,2025-01-08,Rohan Mehta,Female,58,Ahmedabad,Gujarat,West,Bed,Furniture,Bedroom,Vivaan Desai,5,51000.0,5,242250.0,35497.89,Debit Card,Completed,Delivered
ORD01668,2025-11-02,Vivaan Joshi,Male,36,Chennai,Tamil Nadu,South,Washing Machine,Appliances,Laundry Appliances,Anaya Joshi,4,53200.0,0,212800.0,-14906.0,Net Banking,Returned,Returned
ORD01669,2025-05-20,Kabir Patel,Male,24,Udaipur,Rajasthan,North,Microwave,Appliances,Kitchen Appliances,Riya Desai,1,21600.0,15,18360.0,2339.46,Debit Card,Completed,In Transit
ORD01670,2025-01-29,Anaya Verma,Female,28,Mumbai,Maharashtra,West,Laptop,Electronics,Computers,Anaya Joshi,1,64100.0,5,60895.0,7207.33,Credit Card,Completed,In Transit
ORD01671,2025-07-25,Vivaan Joshi,Female,43,Mysuru,Karnataka,South,Refrigerator,Appliances,Kitchen Appliances,Rohan Mehta,1,31800.0,15,27030.0,3213.95,UPI,Completed,Delivered
ORD01672,2025-07-10,Aarav Singh,Male,48,Delhi,Delhi,North,Dining Table,Furniture,Dining,Riya Desai,4,40800.0,20,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD01673,2025-02-05,Meera Joshi,Female,24,Ahmedabad,Gujarat,West,Air Conditioner,Appliances,Cooling,Anaya Joshi,5,65500.0,20,262000.0,32892.56,Credit Card,Completed,Delivered
ORD01674,2025-05-17,Arjun Shah,Male,30,Mysuru,Karnataka,South,Smartphone,Electronics,Mobiles,Rohan Mehta,1,54800.0,15,46580.0,4705.41,UPI,Completed,Delivered
ORD01675,2025-08-31,Vivaan Desai,Female,26,Indore,Madhya Pradesh,Central,Microwave,Appliances,Kitchen Appliances,Vivaan Desai,2,19300.0,10,34740.0,5589.09,UPI,Completed,Delivered
ORD01676,2025-02-18,Kabir Verma,Female,28,Surat,Gujarat,West,Office Chair,Furniture,Office,Kabir Joshi,4,8800.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD01677,2025-07-27,Meera Mehta,Male,35,Kochi,Kerala,South,Smartwatch,Accessories,Wearables,Kabir Joshi,4,6100.0,5,23180.0,2934.07,Credit Card,Completed,Delivered
ORD01678,2025-12-22,Rohan Singh,Male,49,Ahmedabad,Gujarat,West,Microwave,Appliances,Kitchen Appliances,Riya Desai,4,14300.0,5,54340.0,6459.94,UPI,Completed,Delivered
ORD01679,2025-10-14,Aarav Joshi,Female,24,Nagpur,Maharashtra,West,Laptop,Electronics,Computers,Kabir Joshi,2,77200.0,20,123520.0,17725.77,Debit Card,Completed,Delivered
ORD01680,2025-06-21,Anaya Verma,Male,30,Mumbai,Maharashtra,West,Backpack,Fashion,Bags,Aarav Shah,5,4300.0,10,19350.0,2691.47,Debit Card,Completed,Delivered
ORD01681,2025-08-17,Arjun Mehta,Male,27,Hyderabad,Telangana,South,Smartwatch,Accessories,Wearables,Anaya Joshi,2,16100.0,0,32200.0,2013.87,Credit Card,Completed,Delivered
ORD01682,2025-01-11,Arjun Patel,Female,20,Vadodara,Gujarat,West,Sunglasses,Accessories,Eyewear,Arjun Patel,3,1400.0,10,3780.0,488.99,Net Banking,Completed,Delivered
ORD01683,2025-02-08,Aarav Patel,Female,22,Jaipur,Rajasthan,North,Microwave,Appliances,Kitchen Appliances,Kabir Joshi,5,14900.0,15,63325.0,9300.52,UPI,Completed,Delivered
ORD01684,2025-09-17,Vivaan Patel,Male,37,Lucknow,Uttar Pradesh,North,Television,Electronics,Home Entertainment,Ishita Shah,2,72100.0,0,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD01685,2025-02-15,Rohan Kapoor,Male,25,Kolkata,West Bengal,East,Dining Table,Furniture,Dining,Arjun Patel,2,27000.0,5,0.0,0.0,UPI,Cancelled,Cancelled
ORD01686,2025-02-01,Kabir Desai,Male,58,Indore,Madhya Pradesh,Central,Smartwatch,Accessories,Wearables,Vivaan Desai,5,14200.0,5,67450.0,-5431.61,Debit Card,Returned,Returned
ORD01687,2025-05-19,Aarav Desai,Male,21,Indore,Madhya Pradesh,Central,Office Chair,Furniture,Office,Anaya Joshi,3,14900.0,20,0.0,0.0,UPI,Cancelled,Cancelled
ORD01688,2025-01-02,Aarav Desai,Female,29,Vadodara,Gujarat,West,Sunglasses,Accessories,Eyewear,Vivaan Desai,5,4300.0,20,17200.0,-1670.5,Cash,Returned,Returned
ORD01689,2025-03-31,Meera Desai,Female,48,Udaipur,Rajasthan,North,Smartwatch,Accessories,Wearables,Arjun Patel,1,10600.0,5,10070.0,1174.44,Debit Card,Completed,Delivered
ORD01690,2025-04-01,Diya Shah,Female,19,Delhi,Delhi,North,Headphones,Electronics,Accessories,Meera Mehta,3,4600.0,10,12420.0,1204.89,Credit Card,Completed,Delivered
ORD01691,2025-03-12,Rohan Patel,Male,39,Chandigarh,Chandigarh,North,Backpack,Fashion,Bags,Arjun Patel,3,1200.0,15,3060.0,211.14,Credit Card,Completed,Delivered
ORD01692,2025-11-04,Arjun Patel,Female,23,Chandigarh,Chandigarh,North,Dining Table,Furniture,Dining,Meera Mehta,5,28000.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD01693,2025-12-24,Ishita Singh,Female,26,Kolkata,West Bengal,East,Smartphone,Electronics,Mobiles,Vivaan Desai,3,23000.0,15,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD01694,2025-04-09,Ishita Patel,Male,57,Surat,Gujarat,West,Jacket,Fashion,Clothing,Anaya Joshi,4,7700.0,20,24640.0,3908.39,UPI,Completed,Delivered
ORD01695,2025-03-23,Arjun Kapoor,Female,36,Mumbai,Maharashtra,West,Backpack,Fashion,Bags,Ishita Shah,5,2300.0,15,9775.0,1310.25,UPI,Completed,Delivered
ORD01696,2025-05-04,Diya Joshi,Male,53,Nagpur,Maharashtra,West,Refrigerator,Appliances,Kitchen Appliances,Arjun Patel,4,44600.0,10,160560.0,20551.77,Credit Card,Completed,Delivered
ORD01697,2025-12-28,Vivaan Joshi,Male,28,Delhi,Delhi,North,Smartphone,Electronics,Mobiles,Meera Mehta,5,36700.0,15,155975.0,17806.9,Debit Card,Completed,Delivered
ORD01698,2025-11-07,Rohan Desai,Male,45,Mysuru,Karnataka,South,Backpack,Fashion,Bags,Aarav Shah,1,2600.0,10,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD01699,2025-10-16,Kabir Mehta,Male,21,Bhopal,Madhya Pradesh,Central,Running Shoes,Fashion,Footwear,Arjun Patel,4,4000.0,20,12800.0,827.58,UPI,Completed,Delivered
ORD01700,2025-07-13,Vivaan Desai,Male,38,Indore,Madhya Pradesh,Central,Jeans,Fashion,Clothing,Riya Desai,5,4900.0,10,22050.0,1994.04,UPI,Completed,Delivered
ORD01701,2025-02-18,Riya Mehta,Male,49,Surat,Gujarat,West,Air Conditioner,Appliances,Cooling,Rohan Mehta,2,31200.0,25,46800.0,3810.13,Credit Card,Completed,Delivered
ORD01702,2025-03-24,Ishita Verma,Male,20,Patna,Bihar,East,Backpack,Fashion,Bags,Rohan Mehta,4,4100.0,10,14760.0,1059.46,UPI,Completed,Delivered
ORD01703,2025-01-04,Kabir Desai,Female,26,Chandigarh,Chandigarh,North,Refrigerator,Appliances,Kitchen Appliances,Ishita Shah,5,72200.0,0,361000.0,-27302.2,Credit Card,Returned,Returned
ORD01704,2025-07-30,Vivaan Patel,Male,52,Pune,Maharashtra,West,Television,Electronics,Home Entertainment,Ishita Shah,5,29800.0,15,0.0,0.0,UPI,Cancelled,Cancelled
ORD01705,2025-04-04,Diya Desai,Female,21,Nagpur,Maharashtra,West,Refrigerator,Appliances,Kitchen Appliances,Arjun Patel,1,43000.0,20,34400.0,4762.82,Cash,Completed,Delivered
ORD01706,2025-05-03,Arjun Mehta,Male,24,Udaipur,Rajasthan,North,Jeans,Fashion,Clothing,Meera Mehta,4,4200.0,20,13440.0,-597.31,Cash,Returned,Returned
ORD01707,2025-08-26,Diya Shah,Female,36,Vadodara,Gujarat,West,Watch,Accessories,Watches,Ishita Shah,5,12000.0,20,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD01708,2025-09-01,Riya Patel,Male,27,Lucknow,Uttar Pradesh,North,Air Conditioner,Appliances,Cooling,Arjun Patel,3,43700.0,15,111435.0,13959.3,Net Banking,Completed,Delivered
ORD01709,2025-06-02,Arjun Singh,Female,23,Pune,Maharashtra,West,Sunglasses,Accessories,Eyewear,Aarav Shah,2,5100.0,0,10200.0,1377.09,UPI,Completed,Delivered
ORD01710,2025-08-31,Kabir Kapoor,Male,47,Surat,Gujarat,West,Television,Electronics,Home Entertainment,Aarav Shah,3,56600.0,20,135840.0,8613.59,UPI,Completed,Delivered
ORD01711,2025-01-14,Diya Desai,Male,56,Kochi,Kerala,South,Office Chair,Furniture,Office,Meera Mehta,2,15900.0,5,30210.0,-1023.67,Debit Card,Returned,Returned
ORD01712,2025-01-12,Arjun Verma,Male,49,Vadodara,Gujarat,West,Laptop,Electronics,Computers,Meera Mehta,3,50800.0,15,129540.0,7952.92,UPI,Completed,Delivered
ORD01713,2025-09-01,Diya Joshi,Female,18,Jaipur,Rajasthan,North,Sunglasses,Accessories,Eyewear,Kabir Joshi,1,3000.0,0,3000.0,186.04,Credit Card,Completed,Delivered
ORD01714,2025-08-03,Vivaan Singh,Male,20,Surat,Gujarat,West,Sunglasses,Accessories,Eyewear,Diya Patel,5,4400.0,20,17600.0,1800.14,UPI,Completed,In Transit
ORD01715,2025-06-12,Ishita Mehta,Female,20,Nagpur,Maharashtra,West,Bed,Furniture,Bedroom,Anaya Joshi,2,51000.0,10,91800.0,11423.82,Credit Card,Completed,Delivered
ORD01716,2025-08-07,Riya Shah,Male,29,Chennai,Tamil Nadu,South,Television,Electronics,Home Entertainment,Kabir Joshi,4,56300.0,10,202680.0,28640.42,Net Banking,Completed,Delivered
ORD01717,2025-03-24,Vivaan Patel,Male,43,Mysuru,Karnataka,South,Running Shoes,Fashion,Footwear,Arjun Patel,5,5300.0,0,26500.0,-2948.6,UPI,Returned,Returned
ORD01718,2025-10-19,Aarav Mehta,Female,43,Pune,Maharashtra,West,Bed,Furniture,Bedroom,Anaya Joshi,4,29400.0,5,111720.0,13573.82,Credit Card,Completed,In Transit
ORD01719,2025-02-05,Kabir Kapoor,Female,55,Udaipur,Rajasthan,North,Bed,Furniture,Bedroom,Meera Mehta,2,52800.0,10,0.0,0.0,UPI,Cancelled,Cancelled
ORD01720,2025-08-07,Rohan Mehta,Female,29,Bhopal,Madhya Pradesh,Central,Running Shoes,Fashion,Footwear,Ishita Shah,4,2600.0,20,8320.0,1390.56,Net Banking,Completed,In Transit
ORD01721,2025-08-23,Arjun Shah,Male,33,Surat,Gujarat,West,Television,Electronics,Home Entertainment,Meera Mehta,5,47500.0,15,201875.0,-15414.7,UPI,Returned,Returned
ORD01722,2025-12-27,Meera Singh,Male,57,Bengaluru,Karnataka,South,Smartphone,Electronics,Mobiles,Ishita Shah,3,32800.0,0,0.0,0.0,Credit Card,Cancelled,Cancelled
ORD01723,2025-06-18,Kabir Verma,Male,57,Vadodara,Gujarat,West,Watch,Accessories,Watches,Arjun Patel,1,10600.0,10,9540.0,-714.69,Credit Card,Returned,Returned
ORD01724,2025-04-26,Ishita Kapoor,Female,18,Nagpur,Maharashtra,West,Smartphone,Electronics,Mobiles,Ishita Shah,5,32400.0,0,162000.0,23095.46,Debit Card,Completed,Delivered
ORD01725,2025-05-12,Vivaan Singh,Female,44,Kolkata,West Bengal,East,Laptop,Electronics,Computers,Aarav Shah,2,57000.0,5,108300.0,12680.63,Debit Card,Completed,Delayed
ORD01726,2025-06-24,Rohan Verma,Female,45,Vadodara,Gujarat,West,Sofa,Furniture,Living Room,Diya Patel,5,65200.0,15,0.0,0.0,Net Banking,Cancelled,Cancelled
ORD01727,2025-11-08,Ishita Mehta,Male,20,Indore,Madhya Pradesh,Central,Refrigerator,Appliances,Kitchen Appliances,Riya Desai,5,44000.0,10,198000.0,-17719.44,UPI,Returned,Returned
ORD01728,2025-10-06,Vivaan Singh,Female,32,Jaipur,Rajasthan,North,Television,Electronics,Home Entertainment,Meera Mehta,5,68500.0,5,325375.0,-24614.37,UPI,Returned,Returned
ORD01729,2025-06-24,Arjun Mehta,Female,18,Indore,Madhya Pradesh,Central,Dining Table,Furniture,Dining,Rohan Mehta,4,52600.0,20,168320.0,17377.8,Net Banking,Completed,Delivered
ORD01730,2025-05-06,Diya Patel,Male,53,Chennai,Tamil Nadu,South,Microwave,Appliances,Kitchen Appliances,Kabir Joshi,2,21100.0,15,35870.0,3137.15,Cash,Completed,Delivered
ORD01731,2025-10-18,Anaya Singh,Male,41,Delhi,Delhi,North,Office Chair,Furniture,Office,Meera Mehta,5,5700.0,15,24225.0,-1962.8,Credit Card,Returned,Returned
ORD01732,2025-03-13,Aarav Singh,Female,46,Patna,Bihar,East,Sofa,Furniture,Living Room,Rohan Mehta,2,68000.0,10,122400.0,9075.2,UPI,Completed,Delivered
ORD01733,2025-03-28,Vivaan Desai,Male,22,Bengaluru,Karnataka,South,Refrigerator,Appliances,Kitchen Appliances,Anaya Joshi,2,47900.0,20,76640.0,-4035.73,Net Banking,Returned,Returned
ORD01734,2025-12-31,Aarav Mehta,Male,33,Ahmedabad,Gujarat,West,Watch,Accessories,Watches,Meera Mehta,4,12900.0,0,51600.0,8783.7,Credit Card,Completed,Delivered
ORD01735,2025-08-20,Riya Verma,Female,47,Chandigarh,Chandigarh,North,Jeans,Fashion,Clothing,Rohan Mehta,3,2200.0,5,6270.0,613.89,Debit Card,Completed,Delivered
ORD01736,2025-08-02,Riya Singh,Male,46,Chennai,Tamil Nadu,South,Laptop,Electronics,Computers,Aarav Shah,5,55900.0,10,251550.0,27747.53,Net Banking,Completed,Delivered
ORD01737,2025-05-10,Meera Mehta,Female,22,Bengaluru,Karnataka,South,Watch,Accessories,Watches,Arjun Patel,3,3300.0,20,7920.0,-397.67,Net Banking,Returned,Returned
ORD01738,2025-06-22,Kabir Desai,Male,40,Chennai,Tamil Nadu,South,Smartphone,Electronics,Mobiles,Arjun Patel,2,28400.0,10,0.0,0.0,Debit Card,Cancelled,Cancelled
ORD01739,2025-04-25,Rohan Verma,Female,29,Lucknow,Uttar Pradesh,North,Refrigerator,Appliances,Kitchen Appliances,Rohan Mehta,3,67400.0,15,171870.0,26403.17,Debit Card,Completed,Delayed
ORD01740,2025-01-07,Arjun Mehta,Female,44,Vadodara,Gujarat,West,Backpack,Fashion,Bags,Diya Patel,3,4000.0,10,10800.0,849.87,Credit Card,Completed,Delivered
ORD01741,2025-12-05,Ishita Kapoor,Male,29,Patna,Bihar,East,Microwave,Appliances,Kitchen Appliances,Vivaan Desai,5,23500.0,0,117500.0,12350.83,UPI,Completed,Delivered
ORD01742,2025-07-23,Anaya Singh,Male,27,Bengaluru,Karnataka,South,Sunglasses,Accessories,Eyewear,Ishita Shah,2,800.0,0,1600.0,-137.86,Debit Card,Returned,Returned
ORD01743,2025-02-10,Anaya Joshi,Male,55,Surat,Gujarat,West,Air Conditioner,Appliances,Cooling,Rohan Mehta,5,41700.0,15,177225.0,28069.01,Credit Card,Completed,Delivered
ORD01744,2025-11-21,Kabir Mehta,Female,40,Pune,Maharashtra,West,Watch,Accessories,Watches,Anaya Joshi,2,9500.0,20,15200.0,-1657.9,Debit Card,Returned,Returned
ORD01745,2025-06-26,Vivaan Patel,Female,18,Chennai,Tamil Nadu,South,Dining Table,Furniture,Dining,Kabir Joshi,2,18100.0,20,28960.0,2712.59,UPI,Completed,In Transit
ORD01746,2025-02-06,Arjun Shah,Female,41,Kolkata,West Bengal,East,Smartwatch,Accessories,Wearables,Vivaan Desai,5,15500.0,15,65875.0,7733.18,Net Banking,Completed,Delayed
ORD01747,2025-05-26,Anaya Patel,Male,45,Patna,Bihar,East,Microwave,Appliances,Kitchen Appliances,Rohan Mehta,4,18000.0,15,61200.0,6617.62,Credit Card,Completed,Delayed
ORD01748,2025-05-21,Rohan Desai,Male,49,Indore,Madhya Pradesh,Central,Backpack,Fashion,Bags,Anaya Joshi,1,4400.0,10,3960.0,456.97,Debit Card,Completed,Delivered
ORD01749,2025-08-01,Diya Shah,Male,20,Kolkata,West Bengal,East,Backpack,Fashion,Bags,Arjun Patel,5,2400.0,20,9600.0,1435.29,Credit Card,Completed,Delivered
ORD01750,2025-08-22,Diya Mehta,Female,23,Kochi,Kerala,South,Smartwatch,Accessories,Wearables,Aarav Shah,1,3500.0,20,2800.0,280.18,Debit Card,Completed,Delivered
ORD01751,2025-10-23,Anaya Kapoor,Male,54,Jaipur,Rajasthan,North,Dining Table,Furniture,Dining,Diya Patel,1,31800.0,15,27030.0,-1787.03,Cash,Returned,Returned
ORD01752,2025-07-02,Ishita Mehta,Female,20,Patna,Bihar,East,Smartwatch,Accessories,Wearables,Aarav Shah,3,14300.0,20,34320.0,-2059.47,UPI,Returned,Returned
ORD01753,2025-10-08,Anaya Patel,Male,27,Kochi,Kerala,South,Television,Electronics,Home Entertainment,Arjun Patel,1,55500.0,5,52725.0,4696.15,Net Banking,Completed,Delivered
ORD01754,2025-09-27,Anaya Verma,Female,33,Hyderabad,Telangana,South,Office Chair,Furniture,Office,Anaya Joshi,1,8400.0,10,7560.0,400.42,Debit Card,Completed,Delivered
ORD01755,2025-02-11,Kabir Verma,Male,40,Hyderabad,Telangana,South,Refrigerator,Appliances,Kitchen Appliances,Ishita Shah,2,33200.0,20,53120.0,-3632.44,Debit Card,Returned,Returned
ORD01756,2025-09-02,Arjun Singh,Female,29,Kolkata,West Bengal,East,Running Shoes,Fashion,Footwear,Diya Patel,4,4300.0,15,14620.0,990.79,Credit Card,Completed,Delivered
